horizon_gmr_walk1_seed0_to8000	walk1	/home/ec2-user/work/retarget/holosoma/logs/WholeBodyTracking/20260714_162242-horizon_gmr_walk1_seed0_to8000-locomotion	/home/ec2-user/work/retarget/holosoma/logs/WholeBodyTracking/20260714_012621-pilot_gmr_walk1_seed0-locomotion/model_00999.pt	7b4410a4c2901e74fe266c1146a6ff59f617eb8f023ca87b1496265fd585a778
horizon_gmr_dance2_seed0_to8000	dance2	/home/ec2-user/work/retarget/holosoma/logs/WholeBodyTracking/20260714_181432-horizon_gmr_dance2_seed0_to8000-locomotion	/home/ec2-user/work/retarget/holosoma/logs/WholeBodyTracking/20260714_015950-pilot_gmr_dance2_seed0-locomotion/model_00999.pt	05cdefd2ae0148996a86da59299bd24e0ed803b571e87c4a068ce0e6d3225976
