base_s1	latent_phase2_base_walk1_seed1_to8000	/home/ec2-user/work/retarget/holosoma/logs/WholeBodyTracking/20260715_171932-latent_phase2_base_walk1_seed1_to8000-locomotion	/home/ec2-user/work/retarget/holosoma/logs/WholeBodyTracking/20260715_171932-latent_phase2_base_walk1_seed1_to8000-locomotion/model_07999.pt	7bb47d6312bdb7e0018789a542b9daee414aa48688642e5079e2d747e4cd36fe
base_s2	latent_phase2_base_walk1_seed2_to8000	/home/ec2-user/work/retarget/holosoma/logs/WholeBodyTracking/20260715_192632-latent_phase2_base_walk1_seed2_to8000-locomotion	/home/ec2-user/work/retarget/holosoma/logs/WholeBodyTracking/20260715_192632-latent_phase2_base_walk1_seed2_to8000-locomotion/model_07999.pt	1de26deae91df853a18687f2f9cadc016d2e90d2051d96c53222dcdd768c3385
s3_s1	latent_s3_preview_critic_walk1_seed1_to8000	/home/ec2-user/work/retarget/holosoma/logs/WholeBodyTracking/20260715_213418-latent_s3_preview_critic_walk1_seed1_to8000-locomotion	/home/ec2-user/work/retarget/holosoma/logs/WholeBodyTracking/20260715_213418-latent_s3_preview_critic_walk1_seed1_to8000-locomotion/model_07999.pt	980a8d89c72683df5f6b24cb7607115b6655f494317c1e0bec857ddfe85d58e1
s3_s2	latent_s3_preview_critic_walk1_seed2_to8000	/home/ec2-user/work/retarget/holosoma/logs/WholeBodyTracking/20260715_234800-latent_s3_preview_critic_walk1_seed2_to8000-locomotion	/home/ec2-user/work/retarget/holosoma/logs/WholeBodyTracking/20260715_234800-latent_s3_preview_critic_walk1_seed2_to8000-locomotion/model_07999.pt	613b397a34f73f38d6d0fe70885f97df27777ddddbb12a3b24282b6a86c82973
l1_s1	latent_l1_latent_command_walk1_seed1_to8000	/home/ec2-user/work/retarget/holosoma/logs/WholeBodyTracking/20260716_015141-latent_l1_latent_command_walk1_seed1_to8000-locomotion	/home/ec2-user/work/retarget/holosoma/logs/WholeBodyTracking/20260716_015141-latent_l1_latent_command_walk1_seed1_to8000-locomotion/model_07999.pt	ab4345676083e13e187c8bdec1a4d08e3c437461ac0f49493362babd0d402f2e
l1_s2	latent_l1_latent_command_walk1_seed2_to8000	/home/ec2-user/work/retarget/holosoma/logs/WholeBodyTracking/20260716_035707-latent_l1_latent_command_walk1_seed2_to8000-locomotion	/home/ec2-user/work/retarget/holosoma/logs/WholeBodyTracking/20260716_035707-latent_l1_latent_command_walk1_seed2_to8000-locomotion/model_07999.pt	314d28bc74cd2875ea7d3d0a0208e0d74b2c47b508e50fa214f34b60b8b01ed9
c3_s0	latent_c3_explicit_preview_critic_walk1_seed0_to8000	/home/ec2-user/work/retarget/holosoma/logs/WholeBodyTracking/20260716_060246-latent_c3_explicit_preview_critic_walk1_seed0_to8000-locomotion	/home/ec2-user/work/retarget/holosoma/logs/WholeBodyTracking/20260716_060246-latent_c3_explicit_preview_critic_walk1_seed0_to8000-locomotion/model_07999.pt	799b7e45bf75ef97e97fced53009a9ad65996dd5b7cb03ccb9ad07c04bbde8a2
