gmr	0	reference_confirm_gmr_walk1_seed0_to8000	/home/ec2-user/work/retarget/holosoma/logs/WholeBodyTracking/20260721_230736-reference_confirm_gmr_walk1_seed0_to8000-locomotion	/home/ec2-user/work/retarget/holosoma/logs/WholeBodyTracking/20260721_230736-reference_confirm_gmr_walk1_seed0_to8000-locomotion/model_07999.pt	cffb274b619b0b979697acc877a9b7f71ecad58713d8662dc96c00627957d939
gmr	1	reference_confirm_gmr_walk1_seed1_to8000	/home/ec2-user/work/retarget/holosoma/logs/WholeBodyTracking/20260722_054310-reference_confirm_gmr_walk1_seed1_to8000-locomotion	/home/ec2-user/work/retarget/holosoma/logs/WholeBodyTracking/20260722_054310-reference_confirm_gmr_walk1_seed1_to8000-locomotion/model_07999.pt	798e8555eb550373362c5dca609fd5f5d5d9da954c221aa4571b0342e40bac55
gmr	2	reference_confirm_gmr_walk1_seed2_to8000	/home/ec2-user/work/retarget/holosoma/logs/WholeBodyTracking/20260722_075623-reference_confirm_gmr_walk1_seed2_to8000-locomotion	/home/ec2-user/work/retarget/holosoma/logs/WholeBodyTracking/20260722_075623-reference_confirm_gmr_walk1_seed2_to8000-locomotion/model_07999.pt	bb24a8d56050393eafc5f4af07219bb6996124a443bf82e132b3b1cd5693520a
snmr	0	reference_confirm_snmr_walk1_seed0_to8000	/home/ec2-user/work/retarget/holosoma/logs/WholeBodyTracking/20260722_100121-reference_confirm_snmr_walk1_seed0_to8000-locomotion	/home/ec2-user/work/retarget/holosoma/logs/WholeBodyTracking/20260722_100121-reference_confirm_snmr_walk1_seed0_to8000-locomotion/model_07999.pt	4d96f806526006e4a0b408f0106a319c8db5547f3e1a052b6921694e4ef52d41
snmr	1	reference_confirm_snmr_walk1_seed1_to8000	/home/ec2-user/work/retarget/holosoma/logs/WholeBodyTracking/20260722_120645-reference_confirm_snmr_walk1_seed1_to8000-locomotion	/home/ec2-user/work/retarget/holosoma/logs/WholeBodyTracking/20260722_120645-reference_confirm_snmr_walk1_seed1_to8000-locomotion/model_07999.pt	537c1a7193018125779a9c65ab0f0f350e05e1edf7f27a06386a8d80b20ee179
snmr	2	reference_confirm_snmr_walk1_seed2_to8000	/home/ec2-user/work/retarget/holosoma/logs/WholeBodyTracking/20260722_141231-reference_confirm_snmr_walk1_seed2_to8000-locomotion	/home/ec2-user/work/retarget/holosoma/logs/WholeBodyTracking/20260722_141231-reference_confirm_snmr_walk1_seed2_to8000-locomotion/model_07999.pt	be605c732d0f49b609f07b29d3f35c9521f9f8414f4fd65dba4f83c35514b8de
